,A,B,C,D
462,0.934985298769,3.17442010993,1.89997757155,3.64607012035
463,-0.716959341134,4.51721361989,0.447410121793,4.81521619983
464,3.06534987934,3.69685763433,1.74497642359,3.72995205559
465,1.31852413196,2.97588198634,1.65488573917,4.41961383205
466,0.710613167029,4.41407379746,2.34210453045,4.71519349025
467,2.70928428089,4.89857776854,2.02239809043,6.47165674834
468,9.18858004141,7.56285153061,2.55639477051,7.05287422149
469,-0.0932665298686,-1.46328006425,1.81627908549,-2.64981629508
470,6.60217646657,3.83698363125,1.30239190082,2.93621215007
471,1.0454538467,3.43316325791,1.41279318653,3.38016591545
472,7.441564786,9.55886893071,1.68836924897,11.9222894193
473,4.09157040639,9.21427900975,2.80321734245,12.8093369125
474,6.14232382337,3.18604948549,1.71896283514,5.1023770043
475,0.178734305759,5.78249993568,1.75510620916,6.40463952103
476,6.0575790041,9.61675826149,1.77704972277,12.008751823
477,-1.49427308094,4.82405407248,2.16993549312,6.16518761824
478,7.01092595629,9.30346376568,1.61159561773,11.222280591
479,4.1558733223,7.51103880755,1.40343448002,7.99360294727
480,7.43080721846,3.48806367437,1.64432319597,3.6975218542
481,-1.97582324661,4.84925244482,1.72213137045,5.76141100938
482,3.42667107806,0.208943336665,1.28213204844,-0.223014194403
483,15.0295200338,10.9619791164,2.37566879601,14.508556441
484,5.10848794796,3.95933019644,1.74527815052,4.66907638786
485,1.87853382372,4.37429795907,2.15701231821,3.36518124553
486,0.175613390243,4.26427875259,1.5448750947,5.1534014703
487,-0.0370496353268,3.88778906905,1.24067701571,3.86892449502
488,2.52373323082,6.23311308033,1.79781576408,8.54016136557
489,5.81633325832,9.16252572726,2.46556938466,9.95360590297
490,5.84893643593,2.86816269328,1.56067899722,2.45154012399
491,-0.195977682119,3.54826834961,2.1335231321,5.0014483604
492,1.60426403087,7.11829860295,1.92566224235,9.15985431172
493,2.397569761,12.4577014745,1.58444655607,14.2664682244
494,3.14141273849,8.84804082324,2.04025158914,10.8978804309
495,10.6511952208,8.15300203823,2.31295085388,9.03819189793
496,1.19283160608,-0.612840054595,1.2259036998,-2.93155871469
497,6.16204621933,8.9529051669,2.27813383092,10.7102560444
498,1.865030842,9.03545641257,2.56868460697,9.76640800171
499,8.59757626104,9.35105634589,2.16412907336,10.7970667151
500,4.7130390302,11.0376498086,2.23107403253,14.2873859826
501,6.56303066212,8.89121459561,1.20202137545,10.1205299274
502,-4.32243864946,4.76368533002,2.23549394167,4.90462207105
503,7.58600560091,2.52931043906,1.84706787216,3.57620247864
504,-2.3856164709,2.23095115945,2.18774066828,2.46571989658
505,-0.802615875393,0.873225809768,2.58352688377,0.0919714018768
506,5.12290266061,5.22073827026,2.15766973123,6.63053958437
507,10.0964459231,9.76335922626,1.70219389061,10.659629195
508,5.96543988022,5.20104614306,2.08238593265,7.25925969499
509,5.97626331825,5.91213561685,2.53458637347,8.65126958115
510,0.348208652199,6.18354013557,1.70083555433,6.7348026382
511,3.85252772067,3.25863535269,1.79594430837,0.766881072141
512,3.58239275431,10.1804589534,1.94649873064,10.3442884122
513,3.2841781531,7.04021083679,1.63605275107,10.1581680943
514,-0.211594037206,2.72979030427,1.51208036448,1.72364231502
515,8.50962582162,12.9904512293,2.39931484426,14.0706602594
516,7.61545252908,6.53712925872,2.17103486631,9.73546301388
517,-1.91395433622,2.53581493357,1.08372470803,4.11721168454
518,2.32704607361,-0.654899895642,1.50096275593,-0.323502434229
519,5.20010296936,3.14424156101,1.21525919555,1.72780470688
520,5.27201225322,7.17648967694,1.84190448051,9.56300646527
521,-3.97181545909,3.54303498494,2.34146955403,4.21057205475
522,-0.707958212722,3.3879928004,1.758580164,3.55567503424
523,2.78762366219,3.37753430217,1.67585078547,5.56102511697
524,5.28222617465,5.12899737541,2.18741168879,5.67320286573
525,4.49875398048,8.2016195879,1.88500758281,11.8285146819
526,-0.543849043222,-2.28636388185,1.26817781965,-2.3746195044
527,4.53800417603,4.95461829154,2.21104483922,6.02680278232
528,8.15617941771,9.80218125782,2.79966552633,11.696859812
529,10.1721381653,6.42230485714,1.96628679131,8.0769350318
530,11.5141383292,5.78737163826,1.48675830581,8.03351544016
531,4.16245844189,4.03714777333,1.39237343412,3.88359038886
532,-3.95227451871,3.39292390559,1.23976407961,4.97892664032
533,8.71751186455,8.79361905269,2.11465174711,8.32636279565
534,5.18522513507,8.89461811376,1.65372061284,9.30251017124
535,9.79349500813,10.4092047281,2.49409554155,12.9477431153
536,-0.13592978616,5.33396377153,2.59442724376,5.69038667847
537,1.41801661264,7.08716529151,2.25646960571,8.17131519186
538,8.12488444242,5.67822132061,1.7166835847,8.90370262096
539,-2.09048842589,5.52858523841,1.84660626612,7.65331713335
540,1.5973131465,0.987744532572,1.52382713836,2.46890878544
541,-4.17319001879,5.91824794552,3.04224359826,6.14687749382
542,7.45212749313,8.29255453778,2.63893956477,10.6304835976
543,-2.15806611748,3.70925768342,2.73426507973,2.39430269176
544,2.89436744455,5.39336180457,1.87317939431,5.93203363959
545,2.97625053819,7.09654442093,2.66350881561,7.9443200894
546,-3.87926298102,7.24195216218,2.83637024727,8.9846937027
547,4.59760393646,3.52784158155,2.09148666198,4.86490899279
548,0.28350780809,3.48976025464,2.46550510661,5.01315337563
549,2.47207605583,3.84695853384,1.91025155446,5.1470889358
550,3.3217962216,3.15670436616,1.71497458342,2.36859736866
551,2.26941099013,4.87642411414,2.45989427494,5.64798823034
552,1.50040753106,2.17267494943,2.17838432896,-0.122056461426
553,7.86750670996,4.74877902638,2.47869690955,6.58006437315
554,2.15704778452,5.73903272232,1.75777678099,7.27902408575
555,8.09931283718,4.70624585704,0.601957685548,6.12052944523
556,4.9065322873,8.35058413527,2.4430302708,10.8361536175
557,-0.57653686181,4.74025647142,2.42808087752,4.93353585329
558,4.85794873403,8.82104732625,2.15074133598,11.4884996908
559,-0.310568013523,3.75644166733,2.59018765726,5.66126556424
560,2.32032041651,6.69957555815,2.66883321357,7.39328965267
561,6.82931200522,4.21144631275,1.90060862395,2.74094820935
562,6.01704044861,7.08664540625,2.11229179987,8.45338529746
563,5.09373477915,6.75343976642,1.50796224769,9.2019524182
564,-0.0509952500866,5.90538782029,1.92919639199,6.52700053523
565,-2.49331453528,4.84872161495,1.44074895304,5.636300597
566,-2.56193620245,6.80659584634,1.28755972325,6.62360956906
567,4.98346833125,7.24836741457,2.23487855285,9.45931119848
568,7.34706983153,6.59694217361,1.21348593539,6.58197561332
569,2.60239652215,0.0653866521335,1.0923014836,0.386538047234
570,3.26575365673,5.91671859594,1.8967149391,5.30382024074
571,0.970594795827,9.34598095266,3.11408318726,11.4101376253
572,9.84355697633,8.28494755017,1.46265939887,8.69928674802
573,5.82099342854,3.41801344522,2.04043330158,3.57728903834
574,8.68780568823,5.05064868155,0.973481650722,5.45239353438
575,-1.65496690883,3.24013642809,2.31172427414,5.62698614091
576,-1.54535557999,5.84331652448,2.88396957096,7.13078193034
577,3.43754016192,6.79539569625,1.52361373543,7.08071604755
578,5.58935520452,2.69540459446,1.33123241277,2.2172445998
579,2.55215779569,9.5835082784,2.91412520198,12.9806267067
580,-0.213846151641,3.94199922236,1.33831178373,4.48542815266
581,1.07608723412,2.75516990035,1.83743028372,2.73932552295
582,5.18769645192,4.05046270127,1.38773901097,4.93237701165
583,8.29026368583,4.68115294894,1.45119291123,4.05955325984
584,7.39101790484,3.70953602302,1.67235079116,5.61436076196
585,1.8257202431,4.46712604775,1.8879273263,5.68053427193
586,16.7759638177,9.72178326392,1.95374898346,12.1990055256
587,1.70743435022,7.93379899682,1.8565790312,9.53458910132
588,8.61725693825,8.96026887399,1.94947173794,9.63244635101
589,-0.492505435955,1.14787691452,2.05450949302,1.86960248752
590,7.32467641192,4.42609012553,2.31243959455,6.32321803429
591,2.78168644531,3.33088882863,1.74952990652,2.79486947459
592,-6.07746885635,6.6723088362,2.68621616888,8.14792831789
593,6.23873450801,11.7034341065,3.23500930808,13.9042108142
594,6.13966518026,8.65275389663,2.02633438592,10.3689013405
595,4.68777374976,6.58013787778,1.6389065954,7.90356349817
596,-1.5779921108,-0.0821391045247,1.24274349686,-0.184154456429
597,9.20952393162,8.40505932603,2.11877423649,9.39088362367
598,3.90997319954,-0.340452514215,0.582586569992,-0.175747687222
599,6.44191150351,4.68126707107,2.69676217834,4.18695295181
600,7.1358027912,12.2942309277,2.19671434686,14.4898592677
601,-0.187374546504,6.73013580694,2.97786509012,7.158077359
602,1.54151795261,-0.805048739401,1.09806141962,-0.694809284138
603,2.44793032288,11.0194360154,1.85801536135,14.5836353492
604,4.61064744033,3.46668817647,1.6057451345,2.70342956243
605,1.9332929936,8.55381257968,1.60884630812,9.04135791648
606,-3.46171092631,2.75354289186,1.8917018525,4.54589618606
607,4.06387776676,6.69857874813,2.57599894176,7.96648540573
608,-0.837699025298,3.82151781642,1.81692993217,5.37044305932
609,7.71628482308,5.59423247837,1.61782426015,6.32013299156
610,5.01920822437,0.611118519507,2.41003811811,0.495548317318
611,2.74231983297,8.40537517562,2.26908866398,9.84944767336
612,-0.704042999749,2.1187959276,1.81148486496,2.36011496393
613,0.130382223062,6.7211226398,1.62205056401,7.95112307058
614,-2.91912803309,-0.910082496979,1.65457978065,-0.33476135925
615,3.5279323235,7.4033896633,2.15533591283,8.96733448577
616,-0.0931830277973,3.58678401322,0.855209672743,4.21178509687
617,1.09097991778,-0.560967877411,1.17534730244,-1.37817457966
618,11.949318009,6.62771494712,1.43683418843,8.55683913687
619,11.9543067617,12.2718585786,1.89945190579,13.8717910923
620,12.4475647404,8.53425293559,2.05888347952,11.8373189976
621,-4.01535769997,5.72919035065,2.10481671831,5.67821315098
622,6.29484504812,9.3909039188,1.96704455299,10.9214628663
623,7.2266767934,6.48280409933,2.04183178774,8.83441319234
624,6.71331327342,5.57945258233,1.71227945192,6.40037887784
625,0.933307800949,8.60456984315,2.38675719915,9.84493284069
626,4.97364516917,6.84982956366,2.45296976395,7.21164396115
627,0.189231361332,7.03506614171,1.86689890289,9.28343360902
628,4.71065959536,6.86123838275,2.14626900081,9.06708436984
629,-0.966526266347,6.22298523835,1.81667013011,7.88859341495
630,1.3939203365,1.70582906586,1.53910236364,2.21387495735
631,3.82816863202,2.82988581128,1.60800486513,3.83534680006
632,2.83912214978,6.29087598093,1.79096418724,7.34997828584
633,4.44833588298,10.5213318384,1.93157035191,12.5659385267
634,6.01512340431,6.95117373557,2.20377661107,10.3340503925
635,-0.401341680502,5.98063878894,2.43886664602,7.33173358034
636,5.80748301036,8.68790950495,1.85537147027,8.86167237954
637,6.63662282142,11.9285024566,2.68951883165,15.4915969174
638,6.53747375895,6.87921565765,2.14848582248,9.25478739609
639,-1.14374059093,2.64533984622,1.87933400209,2.52755209703
640,5.20182772204,6.14676006973,1.63714167704,7.6514891618
641,3.10434420727,4.27722213817,1.97373099216,4.88963280895
642,7.29094344327,2.74456033847,1.80549800326,4.06612122916
643,4.7659635566,2.45960491221,0.747156985092,2.77071337016
644,3.6573343057,3.73415463428,1.85354051045,4.98958992652
645,-0.120095975517,7.7708644002,1.66232868835,8.05170743449
646,5.43459712691,4.64549787563,1.61864510361,4.51177801883
647,7.33717225568,11.1748089597,2.27651964345,13.6607328459
648,1.45406139791,7.89474945946,2.85555218572,7.90487686865
649,4.37381974413,-0.0488957787133,1.8325791214,0.0523835590549
650,1.03735042069,5.42975626028,2.00590528754,6.32647628146
651,5.40971285951,0.680852366362,1.6037059491,-0.0575210151752
652,3.88130160563,4.97967393931,1.70137456288,5.63803283122
653,5.32955947113,3.84710782278,1.49893954113,4.76321414847
654,3.02817527056,8.21434684711,2.04874898728,8.83583578813
655,0.331824126481,-1.11740849639,0.937874049916,-0.723899804684
656,-5.25935728887,-0.364523694605,1.29874437823,0.0707738579923
657,2.57676815849,11.1499291734,2.01880419908,13.5682696624
658,5.38455770512,7.11547482359,2.48061983757,9.8732088871
659,4.54520756325,7.0588749995,1.13713468957,6.4490339952
660,-1.78735711401,2.06256379565,1.63858940388,2.53935388658
661,3.43374408702,4.42114130266,2.14494790812,6.00923878532
662,5.02207934248,3.22954216057,1.56713354494,1.30583794179
663,11.5398534441,6.7261205886,1.42801970594,7.4078729772
664,5.82318924707,5.98896277869,1.89938206879,5.75476222994
665,-0.816539691882,7.42929557294,1.99784893148,7.60322745334
666,2.99335913121,7.97720660402,2.66784697543,9.89404222421
667,-3.89398252095,0.913921234484,2.27886562523,2.20469351673
668,4.1313845,8.52811458016,2.6935793918,10.3762737168
669,2.62043954197,6.43176397327,2.63365211449,8.78579896887
670,7.4716304421,6.93262992737,1.79664006672,8.43489123645
671,4.96921215622,6.15901761504,1.06775368636,6.96427030461
672,10.0285624713,9.88413624249,2.68874584878,11.6894997115
673,0.185658108919,2.64791966543,2.17472413037,2.31140640214
674,7.94155765896,7.38281570648,2.0760318198,9.02509660567
675,1.57484637186,3.78372520772,2.38084096372,4.56725334355
676,-1.24270590167,3.41504456274,2.08615602424,4.64309226376
677,6.95505168737,8.09051600966,2.13318816171,9.77930169484
678,6.28045299124,1.17384544234,1.68174305051,2.76734580699
679,4.24142817915,2.89645346631,2.06254037256,3.2325382466
680,7.99016378181,4.29937110315,1.44365372188,4.01878218508
681,-6.4479589137,0.274105320441,1.5753016395,0.979221488271
682,-2.80210059175,1.21055372701,1.96528287536,-0.793752268636
683,6.12649690033,8.44819156497,2.06658974053,9.31577710665
684,12.2067419193,6.34907889219,1.74486427918,7.25326982943
685,1.81681502535,0.755563473498,1.28755307978,0.851019396986
686,-2.08165628511,4.98748745556,2.68179770797,6.70571243916
687,5.2920698571,4.78824243681,1.2757808767,4.61965194545
688,4.77889459637,7.57761738507,1.54742781744,10.7141971853
689,-2.46994185764,4.05939627441,1.25206622241,4.30669208504
690,5.48493618349,1.71045209957,1.47695556398,1.61818097957
691,-2.20834806316,5.57683430334,2.5888349916,6.99612193893
692,10.5680346461,8.43739219309,2.09112776785,9.66159780865
693,1.52337500308,7.32341858141,1.89580554556,10.3130474255
694,-0.849790967712,5.61680718374,1.84949201597,6.84430252821
695,2.53497515301,5.04930018869,2.19075936189,6.68397731319
696,2.03475055496,5.89665516738,1.68262651218,7.97291641875
697,5.31868850076,10.6870673096,3.27749913521,14.0382215819
698,-1.80926307188,6.42315747634,1.95332785923,6.97819649924
699,-0.0613292441041,7.31050070083,2.38425301391,8.03010450957
700,2.5278165512,1.98443292341,2.20084824555,2.50887198422
701,2.39288326091,5.48054226195,2.13400748812,4.8256017715
702,4.55615224717,10.5702323994,1.55163987791,13.7690438269
703,9.30143831599,5.14896775231,2.13948228893,6.0475739801
704,-4.6689574265,0.949328795167,1.98131567083,1.84985310523
705,2.10895297647,6.36381385825,2.59899628609,7.89007376321
706,6.6007955253,0.433841329805,1.8138337595,1.29876015455
707,3.66882093516,8.2020780272,2.28485701927,11.2164030119
708,11.9961848678,10.514952345,2.07014687627,11.4337629289
709,5.79665379775,3.73643917036,1.83273823128,4.90823697187
710,10.2076366586,11.994608426,2.24886372153,14.9233270143
711,-4.50520321791,5.55407519779,2.21257655005,6.63818617137
712,-1.34425613043,6.23662392559,2.65677162802,7.22275732793
713,1.58312388,8.61026335949,2.00363777368,10.7476338052
714,5.55582713229,4.85955596602,2.12267919055,5.89632661523
715,2.60899346317,4.64953608318,1.71219215826,4.1806226121
716,3.57909131309,3.35625406659,1.49846993302,4.22083062023
717,11.2823908308,8.99607558339,2.25537361963,8.17365646555
718,-3.3630083622,6.37724077414,1.46208913839,9.08462247348
719,-2.05207575691,4.63412834588,2.38102778584,6.22869279362
720,4.55988626011,1.69428669348,1.24999991206,2.59213213237
721,-4.80087330921,5.41382536558,1.91655935839,4.96635447052
722,8.12905591327,5.91655616146,1.96737500731,6.30593691283
723,1.3704200134,7.32860790957,2.45757895188,7.62076454685
724,2.85314564429,7.33544413164,2.73573808897,7.13239241415
725,5.44851916416,4.7061308777,3.08915054941,4.59209495971
726,5.10634135173,5.19702721337,1.81977455409,9.20829734437
727,1.24739320349,6.66862639249,2.42678707937,7.44021939752
728,6.58623562273,4.76539620043,1.92030402237,5.84126343421
729,7.34724201212,4.33167333167,2.1938956685,4.3872646711
730,-2.41710843998,-0.489259510574,1.29364057213,-0.486771072002
731,1.14180245706,2.25715608417,1.76732444832,2.40845551665
732,4.64712420072,2.71122705256,2.24101365584,2.89405265517
733,7.79342138194,4.73087657831,1.75455427669,6.06258988313
734,-0.89050323705,4.08486190279,2.34753582708,4.54486641617
735,0.373950139975,1.9584476138,2.23165163393,2.8872936837
736,-0.338859186186,2.46372008707,1.50568236007,2.49208151006
737,0.492942364696,5.16916249582,1.85957838893,6.09741151695
738,1.24102434775,4.81430498973,2.64771633766,5.85671246295
739,-0.555526806965,6.73020744163,1.79588281993,7.21482698654
740,1.20988444589,7.10499017491,1.70162465608,8.22631244541
741,7.80566102433,7.89176472198,2.38154957645,7.60376500302
742,-3.5232298288,5.32284238667,2.73678691806,6.35929503717
743,5.60469160755,9.3120789475,2.42492628221,10.4554208072
744,4.93643352046,7.55782701833,1.54219349094,8.39552598843
745,6.30330462094,5.37988302299,1.49360832785,7.50763397803
746,-0.547957735807,4.27746158466,2.1694372368,5.11341637098
747,2.58977116215,6.62543739933,1.98558230688,9.01602223543
748,2.16578571823,-2.02136194751,1.69843135733,-2.86066773633
749,1.63622211214,8.42141485207,1.81222824189,8.90752372376
750,3.41880933518,2.27115446685,2.24896618509,2.27176504388
751,0.352905276364,0.896223181083,1.65324923161,-0.754560699823
752,1.84468344451,6.46892939373,2.76129268053,9.43031730884
753,2.87243835792,9.92443525641,2.77273960032,12.9543004518
754,9.64510330511,12.2423606891,2.18604908515,14.2688914841
755,-1.21153592872,3.19369670813,1.50424061472,3.40484966464
756,6.62462669176,9.93393355282,2.88011557976,11.4468902135
757,10.4904809418,7.72780686795,1.91404636586,7.8511105427
758,2.97414083085,5.97705486933,1.36929848401,8.09739547536
759,7.89715840043,6.30110630217,2.52573195527,8.70456185258
760,1.60970711198,9.05083152154,2.43471391288,12.1888731781
761,2.82797255631,6.0661296695,1.70015515613,6.45346620788
762,-3.36659058818,4.68445037676,1.80014480076,7.60659812588
763,0.716849338214,7.26329760917,2.44951954739,8.31392070589
764,7.179452228,8.68761555363,2.26108456119,10.152004093
765,3.50962118588,9.64128972064,2.681973723,12.1029604511
766,5.27880467694,9.03929682701,2.48294520264,12.6119241964
767,3.23564703274,5.91875278269,1.11144234589,6.66242530802
768,1.94571711938,10.0505272911,2.11774082816,11.9816128418
769,10.2928466134,12.1869882259,2.56287551355,14.0039946227
770,1.32390360217,6.81768316443,2.95100855867,7.98402540243
771,-1.33481547492,0.632615602987,1.04207246477,1.07980367379
772,3.94864797222,5.05114737955,0.771363770849,7.27924819618
773,6.80588223833,11.6636081268,2.34951249153,15.9261912063
774,3.99454570943,6.23311118282,1.79270253432,8.27380437679
775,1.34897541529,3.20219854623,1.96928460582,3.87127402301
776,-3.33150269005,-1.00430687447,1.58229748057,-1.28803304891
777,4.91676589706,9.12305071949,1.53321868118,10.5565146663
778,1.47937254811,5.27047609097,1.28166957323,5.75061126434
779,4.6350848111,6.51279434452,2.17092770764,7.35811016946
780,1.97753815964,9.20372963383,1.90171218065,11.7329628161
781,-3.59818804211,0.211101923822,2.17801828876,0.773578709189
782,-3.3084892187,1.81949611457,2.32088317435,1.10504400005
783,4.23768066575,1.53536336065,1.88045682693,2.02816594026
784,3.81533167538,5.77661316397,1.84027870191,6.65383126396
785,10.4909631171,7.50276584111,2.31698097997,9.76943450769
786,0.553414091706,6.80251803812,1.87785590031,8.34901583753
787,0.230497025153,8.62800617936,2.45173961091,9.66911626599
788,4.30343389189,1.54568525762,1.18160983682,1.61212907807
789,-0.635528234798,7.14543136985,2.16564686714,7.29479500472
790,1.12865652325,8.40862360503,3.708413225,11.1776497119
791,-2.20605436711,8.37010764683,1.90284038803,10.1803847046
792,0.867966262392,4.01016515653,2.40478033917,5.68821004745
793,3.67026954241,7.91793598668,2.38927932096,9.22979380755
794,2.05588848478,9.43965585383,1.28348466503,9.96371856844
795,1.97712353359,3.79090526397,1.36375009928,3.94193592258
796,-2.70292723728,3.32604799385,1.95654077912,3.60809745019
797,5.57892295187,2.5194242683,2.10023466321,1.65527166407
798,3.26121297234,1.23060123018,2.66830806059,2.98088923271
799,3.12311210385,7.52440735203,2.33691375566,8.67923019654
800,2.25782434586,6.21950408104,2.53077802816,8.79612909862
801,-3.33794810234,2.63385571394,2.56286476268,0.875582485073
802,-1.10929940974,3.69847111295,2.5294022035,5.00929693958
803,5.9741307119,7.41051823143,1.88708955973,7.21202017727
804,-2.26406940181,6.52924585265,1.82724974889,8.04227451243
805,3.49429674687,4.65801809397,1.85347260955,6.47831256533
806,-0.661849720548,5.05072588861,1.64779626308,8.70970361048
807,1.9423801024,2.57599793092,2.10515510904,5.25959768136
808,8.03227028768,9.51630766296,2.20950997717,10.9560494675
809,-3.89549830183,-0.8549794554,1.29894994828,-1.10310013394
810,0.069454868382,6.64826439159,2.6309227362,7.8907891804
811,4.3536957692,4.61647753,2.63750047998,5.25244984234
812,0.730812752502,6.14377712969,2.47780871998,7.52460425381
813,3.79620608755,7.40033976956,2.72976051163,7.29957102495
814,5.11240349576,5.21868369517,2.79254633988,6.66993859452
815,2.40543987662,6.51684627761,1.73276160975,7.2483625242
816,-1.64299901817,-0.269479694418,1.59548809549,-0.564108322798
817,4.05822556744,5.04883028984,2.14728021487,4.9277153479
818,5.57588306877,6.22761489191,2.22138888601,4.34364704273
819,-1.22272071576,-1.10317022484,1.32098365347,-1.81311368604
820,2.45735900968,3.2527632166,2.19336659946,2.78903764147
821,2.70418950476,6.41311625953,2.77215409609,5.50423256143
822,3.90070352243,6.0906794784,3.48030726131,6.28041102663
823,3.32566960217,7.02043369398,2.22392997383,7.45143896377
824,9.40430044666,4.66790068115,2.00877391878,4.10806907286
825,-5.80258335283,4.03286948297,2.24084739946,5.21834274039
826,5.37005954877,3.67746965934,1.65528707772,4.66406746114
827,-0.362099969096,3.21076962416,1.96168921848,4.26360532526
828,8.0463375381,7.86671978415,3.39177196525,9.00957569958
829,7.37507598703,2.80572192741,1.23190449319,3.07989240498
830,4.63379018448,5.47157648295,1.20113853936,5.62628204861
831,9.6719610378,6.02427978935,1.96555252333,7.981702994
832,1.43012944572,5.77309310428,1.91772999277,7.04873959948
833,2.68185087566,9.05160706573,1.58370907706,11.1910746842
834,0.935870351828,6.78481285611,2.64225013426,8.38387671988
835,7.95631312378,3.96216802407,2.12138525442,3.73211768659
836,-1.02929580269,5.83032677483,2.24852316103,7.56944553784
837,7.72762969361,6.39317196609,1.8660818075,8.24894243836
838,-5.10575086353,-2.70827800121,1.95642600042,-3.45436355338
839,-0.285827558589,3.52525501188,1.99637089264,2.98901676495
840,2.85112687381,6.09090205597,2.27542003225,8.79801274311
841,0.495102460496,5.35312091306,2.62911961885,7.24153529439
842,6.35822959847,5.99205609052,0.622115594156,6.87256586702
843,4.28189440183,4.88155362549,2.29984297199,6.07355512182
844,7.3461748679,9.89784914736,2.6223479689,12.7036832696
845,1.42901170098,2.09173080356,2.43764794633,4.77557528775
846,1.49697574495,6.48333893696,2.84324011953,7.78150712354
847,-1.39583462195,1.68946335673,1.95516839271,1.39176231012
848,2.09516072183,7.90593914434,2.07227273259,9.97838241042
849,5.58511539005,2.63968054368,1.85486317396,3.64863103732
850,4.65637636141,6.95771610253,2.1575892684,8.48891749796
851,6.38630349338,7.19328793249,2.0461384099,9.45654078247
852,4.60933987057,5.08753432414,2.00960118258,8.11130407889
853,-0.946435690564,4.12054748641,1.68439018177,3.71231615332
854,2.21602072229,5.57278066573,2.01399759554,6.25730553695
855,-0.71096707084,5.53422891725,2.19037348059,6.92684081907
856,8.13479456595,9.3894909905,1.41452158471,11.8417887251
857,5.39614354324,8.52525844362,2.71321806334,8.34621295139
858,9.21059106446,4.68320436993,1.94968888861,5.14044623703
859,-0.352924815895,4.2204921668,2.11928863571,4.50058384811
860,8.01213443587,8.03686080027,2.45691640741,8.18926680496
861,4.33607541751,6.6531376471,2.03431760383,7.67837535381
862,3.35891410234,0.808707772897,1.54078770772,0.602982679557
863,0.900798705049,4.8180832602,2.09207948491,4.86803884035
864,2.66048549836,12.0736424584,2.23639812518,14.1927228646
865,5.49562346908,4.9176437364,2.75342302129,6.04252358112
866,-4.20903781888,3.89304905086,2.23577967255,4.37456784894
867,1.21330003837,7.55324763116,1.85789897831,10.1974780097
868,2.74219461139,6.46095534013,2.01634267441,6.29128489084
869,4.25879322696,6.63719287849,1.8328003041,9.2784280555
870,5.02091176225,6.94044503588,2.37039668118,7.75768203876
871,-2.754902475,6.61238836632,3.01866015534,8.5822948217
872,9.4374257332,9.4064674924,2.65446127797,10.6888889038
873,-0.426539900292,10.1190510168,2.60081032859,11.4814274444
874,1.04683968665,8.01320645512,1.72989536187,10.1757103027
875,6.42044529207,5.10631650405,1.3436875168,7.42520331594
876,5.83357356458,8.08737792588,1.80439632135,9.41590197145
877,-1.36736340249,3.97251905648,2.01373544514,4.58547161969
878,1.11069014099,7.68551648821,2.81828993653,8.99356836236
879,5.16818490898,3.64825041308,1.91477268887,5.67410968402
880,3.76816759964,10.3251565094,2.66686910472,12.6276771105
881,-0.212457533859,3.23125373576,2.26668154669,3.41299570229
882,1.45584888723,0.236434463967,2.15116801068,1.54129817707
883,1.00791173223,6.64379722324,2.44418483942,7.16883213817
884,4.70926355995,5.72203887476,1.21005349275,6.42540028863
885,5.02461927703,3.44567596922,2.30614087011,2.33690565532
886,12.7046803068,7.41729862665,1.6858418391,9.02125221875
887,3.1140488959,3.83655961261,1.96358994846,6.10906090329
888,0.999453012157,-1.33032537802,1.29496120255,-1.75536895523
889,8.57886342736,5.75846199482,2.11674483364,5.56501772968
890,3.83680571824,3.44775001014,1.67529978472,3.98888540004
891,1.9707109046,10.3131438208,2.31003971449,12.0821783836
892,3.55140107552,0.735046933287,1.20789542051,0.898969433272
893,1.5821598832,7.89540163806,2.59260807817,10.2245218171
894,0.536516333147,5.691280903,1.62752077423,7.27410474145
895,1.30910429035,8.25553997264,1.36382170879,11.4297100185
896,2.56344653976,8.33502443598,2.65603079326,11.4280612302
897,6.92392955522,5.00914700014,1.91928471088,8.26216797581
898,-1.25831777619,2.8311721442,1.6059591883,3.04987591889
899,1.19138723631,1.76637110298,1.90278366381,2.50005480693
900,2.96409035081,1.7673804637,1.78049902583,3.17464514479
901,4.03870710162,6.60091037398,2.63570450579,6.77888129907
902,3.99642143054,6.12688928894,2.35034713975,6.9148854325
903,3.18133104433,3.70422504903,2.60672481475,5.6419559876
904,8.83823381404,8.17130809044,1.86225967861,10.3881354353
905,0.68624973732,5.24667635249,2.4747626129,6.55768986823
906,5.89565958397,3.93783240365,2.37381494476,4.1946717953
907,0.891354733383,6.19426608944,2.79088066548,7.71785897767
908,15.6226222519,5.69506472266,0.890195374538,5.77434341565
909,0.348447458695,6.10056886609,1.95566415183,7.04309725531
910,1.20058143375,7.54933967694,1.88717226286,10.3769696576
911,4.35209708297,8.29985529782,2.44530247812,9.07160348196
912,-1.7754139728,4.10407057034,1.45417364929,4.73185884721
913,3.75581627758,2.61604060834,2.16022346393,3.72032197733
914,-0.0259494035812,5.38940350084,2.40875716928,5.35147372091
915,11.4398933714,8.07280824349,2.49061772596,9.91524516291
916,-0.71830309138,0.495539042378,0.664641887552,0.732954942233
917,-1.49805478407,7.59629832731,1.95681772091,9.16644822902
918,3.27593286714,4.7259569027,2.06359437821,5.47885242852
919,8.08037040616,5.87983203065,2.4596624083,5.58232674719
920,-0.574815904463,-0.92156235069,0.396941677548,-0.452143186025
921,2.78036598927,2.41275863871,1.6993529101,1.93337134793
922,-1.00281580443,3.44867142728,2.52207579359,1.58300895355
